PBDB_id,GBDB_id,Access,Ref,Phylum,Class,Order,Family,Genus,open.nomenclature.genus.,species,sp_assignment,open.nomenclature.species.,confirmed_name,identified_name,Section,early_interval,formation,member,bed,letter,range,range_m,stg,stg_ass,metres_bottom,metres_top,lithology1,lithology2,Count
NA,34587,TRUE,"Wang, Y. Earlist Triassic ammonoid faunas from Jiangsu and Zhejiang and their bearing on the definition of Permo-Triassic boundary. Acta Palaeontologica Sinica 23 (1984): 257-269.",Mollusca,Cephalapoda,Ceratitida,Pleuronodoceratidae,Pleuronodoceras,,,FALSE,,Pleuronodoceras ,Pleuronodoceras ,Meishan,Changhsingian,Changxing,Baoqing,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,81772,FALSE,,Mollusca,Cephalapoda,Ceratitida,Pleuronodoceratidae,Pleuronodoceras,,mirificum,TRUE,,Pleuronodoceras mirificum,Pleuronodoceras mirificus,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,bioclastic,1
NA,NA,TRUE,"Yin, H., Wu, S., Ding, M., Zhang, K., Tong, J. and Yang, F. 1995. Suggestion of Meishan section as Global Stratotype and Point (GSSP) of Permian-Triassic boundary. Journal of China University of Geosciences 6, 1-15. ",Brachiopoda,Rhynchonellata,Rhynchonellida,Pontisiidae,Prelissorhynchia,,pseudoutah,TRUE,,Prelissorhynchia pseudoutah,Prelissorhynchia pseudoutah,Meishan D,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,,,1
NA,NA,TRUE,"Yin H., Zhang K., Tong J., Yang Z. and Wu S. 2001. The Global Stratotype Section and Point (GSSP) of the Permian-Triassic Boundary. Episodes, Vol. 24, no. 2.",Brachiopoda,Rhynchonellata,Rhynchonellida,Pontisiidae,Prelissorhynchia,,pseudoutah,TRUE,,Prelissorhynchia pseudoutah,Prelissorhynchia pseudoutah,Meishan D,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Foraminifera,Fusulinata,Earlandiacea,Pseudoammodiscidae,Pseudoammodiscus,,parvus,TRUE,,Pseudoammodiscus parvus,Pseudoammodiscus parvus,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,81772,FALSE,,Mollusca,Cephalapoda,Goniatitida,Paragastrioceratidae,Pseudogastrioceras,,,FALSE,,Pseudogastrioceras ,Pseudogastrioceras ,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,bioclastic,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Foraminifera,Nodosariata,Nodosariida,Nodosariidae,Pseudonodosaria,,conica,TRUE,,Pseudonodosaria conica,Pseudoglandulina conica,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,NA,TRUE,"Sheng, J-Z., Chen, C-Z., Wang, Y-G., Lin, R., Liao, Z-T., Yuji, B., Ken-ichi, I., Nakazawa, K., Nakamura, K. 1984. Permian-Triassic boundary in the middle and eastern Tethys. Jour. Fac. Sci., Hokkaido Univ., Ser IV, 21 (1), 133-181,",Foraminifera,Nodosariata,Nodosariida,Nodosariidae,Pseudonodosaria,,primitiva,TRUE,,Pseudonodosaria primitiva,Pseudoglandulina primitiva,Meishan B,Changhsingian,Changxing,Meishan,24,d-e,TRUE,upper,31,TRUE,43.64,43.74,,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Foraminifera,Nodosariata,,Syzraniidae,Rectostipulina,,pentamerata,TRUE,,Rectostipulina pentamerata,Rectostipulina pentamerata,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Foraminifera,Nodosariata,,Syzraniidae,Rectostipulina,,quadrata,TRUE,,Rectostipulina quadrata,Rectostipulina quadrata,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
75491,NA,TRUE,"Song, H-J, J-N Tong, K-X Zhang, Q-X Wang, and Z. Q. Chen. ""Foraminiferal survivors from the Permian-Triassic mass extinction in the Meishan section, South China."" Palaeoworld 16, no. 1 (2007): 105-119.",Foraminifera,Nodosariata,,Syzraniidae,Rectostipulina,,quadrata,TRUE,,Rectostipulina quadrata,Rectostipulina quadrata,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Foraminifera,Fusulinata,Fusulinoidea,Ozawainellidae,Reichelina,,,FALSE,,Reichelina ,Reichelina ,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,81772,FALSE,,Foraminifera,Fusulinata,Fusulinoidea,Ozawainellidae,Reichelina,,,FALSE,,Reichelina ,Reichelina ,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,bioclastic,1
NA,NA,TRUE,"Sheng, J-Z., Chen, C-Z., Wang, Y-G., Lin, R., Liao, Z-T., Yuji, B., Ken-ichi, I., Nakazawa, K., Nakamura, K. 1984. Permian-Triassic boundary in the middle and eastern Tethys. Jour. Fac. Sci., Hokkaido Univ., Ser IV, 21 (1), 133-181,",Foraminifera,Fusulinata,Fusulinoidea,Ozawainellidae,Reichelina,,changhsingensis,TRUE,,Reichelina changhsingensis,Reichelina changhsingensis,Meishan B,Changhsingian,Changxing,Meishan,24,d-e,TRUE,upper,31,TRUE,43.64,43.74,,,1
75491,NA,TRUE,"Song, H-J, J-N Tong, K-X Zhang, Q-X Wang, and Z. Q. Chen. ""Foraminiferal survivors from the Permian-Triassic mass extinction in the Meishan section, South China."" Palaeoworld 16, no. 1 (2007): 105-119.",Foraminifera,Fusulinata,Fusulinoidea,Ozawainellidae,Reichelina,,sp.,FALSE,informal,Reichelina sp.,Reichelina sp.,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Foraminifera,Lagenida,Robuloidacea,Robuloididae,Robuloides,,lens,TRUE,,Robuloides lens,Robuloides lens,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,NA,TRUE,"Yin H., Zhang K., Tong J., Yang Z. and Wu S. 2001. The Global Stratotype Section and Point (GSSP) of the Permian-Triassic Boundary. Episodes, Vol. 24, no. 2.",Mollusca,Cephalapoda,Ceratitida,Pleuronodoceratidae,Rotodiscoceras,,indet.,TRUE,informal,Rotodiscoceras asiaticum,Rotodiscoceras indet.,Meishan D,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,,,1
NA,NA,TRUE,"Yin, H., Wu, S., Ding, M., Zhang, K., Tong, J. and Yang, F. 1995. Suggestion of Meishan section as Global Stratotype and Point (GSSP) of Permian-Triassic boundary. Journal of China University of Geosciences 6, 1-15. ",Mollusca,Cephalapoda,Ceratitida,Pleuronodoceratidae,Rotodiscoceras,,sp.,TRUE,informal,Rotodiscoceras asiaticum,Rotodiscoceras sp.,Meishan D,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,,,1
13055,34954,FALSE,"Yin, H. ""The Meishan section, candidate of the global stratotype section and point of Permian-Triassic boundary."" The Palaeozoic-Mesozoic boundary, Candidate of the Global Stratotype Section and Point of the Permian-Triassic Boundary (1996).",Mollusca,Cephalapoda,Ceratitida,Pleuronodoceratidae,Rotodiscoceras,,,TRUE,,Rotodiscoceras asiaticum,Rotodiscoceras ,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,micrite,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Mollusca,Cephalapoda,Ceratitida,Pleuronodoceratidae,Rotodiscoceras,,,TRUE,,Rotodiscoceras asiaticum,Rotodiscoceras ,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,34587,TRUE,"Wang, Y. Earlist Triassic ammonoid faunas from Jiangsu and Zhejiang and their bearing on the definition of Permo-Triassic boundary. Acta Palaeontologica Sinica 23 (1984): 257-269.",Mollusca,Cephalapoda,Ceratitida,Pleuronodoceratidae,Rotodiscoceras,,,TRUE,,Rotodiscoceras asiaticum,Rotodiscoceras ,Meishan,Changhsingian,Changxing,Baoqing,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Foraminifera,Fusulinita,Palaeotextularoidea,Biseriamminidae,Sengoerina,,argandi,TRUE,,Sengoerina argandi,Sengoerina argandi,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
75491,NA,TRUE,"Song, H-J, J-N Tong, K-X Zhang, Q-X Wang, and Z. Q. Chen. ""Foraminiferal survivors from the Permian-Triassic mass extinction in the Meishan section, South China."" Palaeoworld 16, no. 1 (2007): 105-119.",Foraminifera,Fusulinita,Palaeotextularoidea,Biseriamminidae,Sengoerina,,argandi,TRUE,,Sengoerina argandi,Sengoerina argandi,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,,,1
NA,NA,TRUE,"Sheng, J-Z., Chen, C-Z., Wang, Y-G., Lin, R., Liao, Z-T., Yuji, B., Ken-ichi, I., Nakazawa, K., Nakamura, K. 1984. Permian-Triassic boundary in the middle and eastern Tethys. Jour. Fac. Sci., Hokkaido Univ., Ser IV, 21 (1), 133-181,",Brachiopoda,Strophomenata,Productida,,Spinomarginifera,,sp.,FALSE,informal,Spinomarginifera sp.,Spinomarginifera sp.,Meishan B,Changhsingian,Changxing,Meishan,24,d-e,TRUE,upper,31,TRUE,43.64,43.74,,,1
75491,NA,TRUE,"Song, H-J, J-N Tong, K-X Zhang, Q-X Wang, and Z. Q. Chen. ""Foraminiferal survivors from the Permian-Triassic mass extinction in the Meishan section, South China."" Palaeoworld 16, no. 1 (2007): 105-119.",Foraminifera,Fusulinita,Earlandiacea,Tuberitinidae,Tuberitina,,sp.,TRUE,informal,Tuberitina sp.,Tuberitina sp.,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Foraminifera,Fusulinita,Earlandiacea,Tuberitinidae,Tuberitina,,,TRUE,,Tuberitina sp.,Tuberitina ,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Chlorophyta,Ulvophyceae,na,na,Vermiporella,,longipora,TRUE,,Vermiporella longipora,Vermiporella nipponica var. longipora,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Chlorophyta,Ulvophyceae,na,na,Vermiporella,,nipponica,TRUE,,Vermiporella nipponica,Vermiporella nipponica,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Foraminifera,Lagenida,,,Vervilleina,,bradyi,TRUE,,Vervilleina bradyi,Vervilleina bradyi,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
75491,NA,TRUE,"Song, H-J, J-N Tong, K-X Zhang, Q-X Wang, and Z. Q. Chen. ""Foraminiferal survivors from the Permian-Triassic mass extinction in the Meishan section, South China."" Palaeoworld 16, no. 1 (2007): 105-119.",Foraminifera,Lagenida,,,Vervilleina,,bradyi,TRUE,,Vervilleina bradyi,Vervilleina bradyi,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,,,1
NA,NA,TRUE,"Sheng, J-Z., Chen, C-Z., Wang, Y-G., Lin, R., Liao, Z-T., Yuji, B., Ken-ichi, I., Nakazawa, K., Nakamura, K. 1984. Permian-Triassic boundary in the middle and eastern Tethys. Jour. Fac. Sci., Hokkaido Univ., Ser IV, 21 (1), 133-181,",Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Waagenites,,sp.,TRUE,informal,Waagenites barusiensis,Waagenites sp.,Meishan B,Changhsingian,Changxing,Meishan,24,d-e,TRUE,upper,31,TRUE,43.64,43.74,,,1
NA,34587,TRUE,"Wang, Y. Earlist Triassic ammonoid faunas from Jiangsu and Zhejiang and their bearing on the definition of Permo-Triassic boundary. Acta Palaeontologica Sinica 23 (1984): 257-269.",Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Waagenites,,,TRUE,,Waagenites barusiensis,Waagenites ,Meishan,Changhsingian,Changxing,Baoqing,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Brachiopoda,Rhynchonellata,Rhynchonellida,Wellerellidae,Wellerella,,delicatula,TRUE,,Wellerella delicatula,Wellerella delicatula,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,,1
NA,NA,TRUE,"Yin, H., Wu, S., Ding, M., Zhang, K., Tong, J. and Yang, F. 1995. Suggestion of Meishan section as Global Stratotype and Point (GSSP) of Permian-Triassic boundary. Journal of China University of Geosciences 6, 1-15. ",Brachiopoda,Rhynchonellata,Rhynchonellida,Wellerellidae,Wellerella,,delicatula,TRUE,,Wellerella delicatula,Wellerella delicatula,Meishan D,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,,,1
NA,81772,FALSE,,Chordata,Conodonta,Ozarkodinida,,Xaniognathus,,elongatus,TRUE,,Xaniognathus elongatus,Xaniognathus elongatus,Meishan,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,limestone,bioclastic,1
NA,NA,TRUE,"Sheng, J-Z., Chen, C-Z., Wang, Y-G., Lin, R., Liao, Z-T., Yuji, B., Ken-ichi, I., Nakazawa, K., Nakamura, K. 1984. Permian-Triassic boundary in the middle and eastern Tethys. Jour. Fac. Sci., Hokkaido Univ., Ser IV, 21 (1), 133-181,",Chordata,Conodonta,Ozarkodinida,,Xaniognathus,,elongatus,TRUE,,Xaniognathus elongatus,Xaniognathus elongatus,Meishan D,Changhsingian,Changxing,Meishan,24,e,FALSE,,31,TRUE,43.64,43.74,,,1
33453,NA,TRUE,"Chen, Z-Q., Kaiho, K., George, A.D. 2005. Survival strategies of brachiopod faunas from the end-Permian mass extinction. Palaeogeography, Palaeoclimatology, Palaeoecology 224, 232– 269.",Brachiopoda,Rhynchonellata,Orthida,Enteletidae,Acosarina,,sp.,TRUE,informal,Acosarina minuta,Acosarina sp.,Meishan,Changhsingian,Yinkeng,,25-26,,TRUE,lower,32,TRUE,43.74,43.79,,,1
33453,NA,TRUE,"Chen, Z-Q., Kaiho, K., George, A.D. 2005. Survival strategies of brachiopod faunas from the end-Permian mass extinction. Palaeogeography, Palaeoclimatology, Palaeoecology 224, 232– 269.",Brachiopoda,Rhynchonellata,Orthida,Enteletidae,Acosarina,,sp.,TRUE,informal,Acosarina minuta,Acosarina sp.,Meishan,Changhsingian,Yinkeng,,25-26,,TRUE,lower,32,TRUE,43.74,43.79,,,1
NA,NA,TRUE,"He W, Guang R. Shi b, Qinglai Feng a, Monica J. Campi b, Songzhu Gu a, Jianjun Bu a, c, Yuanqiao Peng a, b, Youyan Meng . 2007, Brachiopod miniaturization and its possible causes during the Permian–Triassic crisis in deep water environments, South China. Palaeo3 252, 145-163,",Brachiopoda,Rhynchonellata,Orthida,Enteletidae,Acosarina,,sp.,TRUE,informal,Acosarina minuta,Acosarina sp.,Meishan D,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,,,1
NA,34587,TRUE,"Wang, Y. Earlist Triassic ammonoid faunas from Jiangsu and Zhejiang and their bearing on the definition of Permo-Triassic boundary. Acta Palaeontologica Sinica 23 (1984): 257-269.",Brachiopoda,Rhynchonellata,Athyridida,Athyrididae,Araxathyris,,minuta,TRUE,,Araxathyris minuta,Araxathyris minuta,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,limestone,argillaceous,1
NA,NA,TRUE,"Sheng J., Chen C., Wang Y., Miao L., Liao Z., Ting Jiang N. 1983. Study of the Permian and Triassic boundary stratigraphy in the Changxing area, Zhejiang. Journal of Stratigraphy 12, 7, 4",Brachiopoda,Rhynchonellata,Athyridida,Athyrididae,Araxathyris,,minuta,TRUE,,Araxathyris minuta,Araxathyris minuta,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Arthropoda,Ostracoda,Podocopida,Bairdiidae,Bairdiacypris,,anisica,TRUE,,Bairdiacypris anisica,Bairdiacypris anisica,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,limestone,,1
NA,NA,TRUE,"Miao L., He J., Chen C., Wang Y. 1988. In the bottom clay of the Permian-Triassic boundary in the Coal Hill area of Changxing, Zhejiang. The discovery of faunal fossils and their significance. Joural of Stratigraphy 3, 12",Foraminifera,Fusulinata,Endothyroidea,Bradyinidae,Bradyina,,sp.,TRUE,informal,Bradyina guangxiensis,Bradyina sp.,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,,,1
NA,NA,TRUE,"Yin, H., Wu, S., Ding, M., Zhang, K., Tong, J. and Yang, F. 1995. Suggestion of Meishan section as Global Stratotype and Point (GSSP) of Permian-Triassic boundary. Journal of China University of Geosciences 6, 1-15. ",Foraminifera,Fusulinata,Endothyroidea,Bradyinidae,Bradyina,,sp.,TRUE,informal,Bradyina guangxiensis,Bradyina sp.,Meishan D,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,,,1
13055,34954,FALSE,"Yin, H. ""The Meishan section, candidate of the global stratotype section and point of Permian-Triassic boundary."" The Palaeozoic-Mesozoic boundary, Candidate of the Global Stratotype Section and Point of the Permian-Triassic Boundary (1996).",Foraminifera,Fusulinata,Endothyroidea,Bradyinidae,Bradyina,,,TRUE,,Bradyina guangxiensis,Bradyina ,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,clay,,1
33453,NA,TRUE,"Chen, Z-Q., Kaiho, K., George, A.D. 2005. Survival strategies of brachiopod faunas from the end-Permian mass extinction. Palaeogeography, Palaeoclimatology, Palaeoecology 224, 232– 269.",Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,?,baoqingensis,TRUE,,Claraia baoqingensis,Claraia baoqingensis,Meishan,Changhsingian,Yinkeng,,25-26,,TRUE,lower,32,TRUE,43.74,43.79,,,1
33453,NA,TRUE,"Chen, Z-Q., Kaiho, K., George, A.D. 2005. Survival strategies of brachiopod faunas from the end-Permian mass extinction. Palaeogeography, Palaeoclimatology, Palaeoecology 224, 232– 269.",Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,?,baoqingensis,TRUE,,Claraia baoqingensis,Claraia baoqingensis,Meishan,Changhsingian,Yinkeng,,25-26,,TRUE,lower,32,TRUE,43.74,43.79,,,1
NA,34587,TRUE,"Wang, Y. Earlist Triassic ammonoid faunas from Jiangsu and Zhejiang and their bearing on the definition of Permo-Triassic boundary. Acta Palaeontologica Sinica 23 (1984): 257-269.",Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,,baoqingensis,TRUE,,Claraia baoqingensis,Peribositra baoqingensis,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,limestone,argillaceous,1
NA,NA,TRUE,"Sheng J., Chen C., Wang Y., Miao L., Liao Z., Ting Jiang N. 1983. Study of the Permian and Triassic boundary stratigraphy in the Changxing area, Zhejiang. Journal of Stratigraphy 12, 7, 4",Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,?,baoqingensis,TRUE,,Claraia baoqingensis,Claraia baoqingensis,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,,,1
33453,NA,TRUE,"Chen, Z-Q., Kaiho, K., George, A.D. 2005. Survival strategies of brachiopod faunas from the end-Permian mass extinction. Palaeogeography, Palaeoclimatology, Palaeoecology 224, 232– 269.",Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,?,baoqingensis,TRUE,,Claraia baoqingensis,Claraia baoqingensis,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,,,1
NA,688,FALSE,"Zhao J. K., Sheng J. Z., Yao Z.Q., Liang X.L., Chen C.Z., Rui L., Liao Z.T. 1981. The Changhsingian and the Permian-Triassic boundary in South China. Bulletin of the Nanjing Institute of Geology and Paleontology 2, 1-112.",Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,,dieneri,TRUE,,Claraia dieneri,Claraia dieneri,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,mudstone,,1
NA,688,FALSE,"Zhao J. K., Sheng J. Z., Yao Z.Q., Liang X.L., Chen C.Z., Rui L., Liao Z.T. 1981. The Changhsingian and the Permian-Triassic boundary in South China. Bulletin of the Nanjing Institute of Geology and Paleontology 2, 1-112.",Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,,fukienensis,TRUE,,Claraia fukienensis,Claraia fukienensis,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,mudstone,,1
36523,NA,FALSE,"Yang Z. Y., Yin H. F., Wu S. B.,  Yang F. Q.,  Ding M. H. and Xu  G. R. X. 1987. Permian-Triassic Boundary Stratigraphy and Fauna of South China 1-379",Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,,griesbachi,TRUE,,Claraia griesbachi,Claraia griesbachi,Meishan,Changhsingian,Yinkeng,,25,b,FALSE,,32,TRUE,43.74,43.79,,,1
NA,34949,FALSE,,Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,,griesbachi,TRUE,,Claraia griesbachi,Claraia griesbachi,Meishan,Changhsingian,Yinkeng,,25,b,FALSE,,32,TRUE,43.74,43.79,marl,,1
NA,688,FALSE,"Zhao J. K., Sheng J. Z., Yao Z.Q., Liang X.L., Chen C.Z., Rui L., Liao Z.T. 1981. The Changhsingian and the Permian-Triassic boundary in South China. Bulletin of the Nanjing Institute of Geology and Paleontology 2, 1-112.",Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,,na,FALSE,,Claraia na,Claraia ,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,mudstone,,1
NA,34949,FALSE,,Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,,wangi,TRUE,,Claraia wangi,Pseudoclaraia wangi,Meishan,Changhsingian,Yinkeng,,25,a,FALSE,,32,TRUE,43.74,43.79,limestone,argillaceous,1
36523,NA,FALSE,"Yang Z. Y., Yin H. F., Wu S. B.,  Yang F. Q.,  Ding M. H. and Xu  G. R. X. 1987. Permian-Triassic Boundary Stratigraphy and Fauna of South China 1-379",Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,,wangi,TRUE,,Claraia wangi,Claraia wangi,Meishan,Changhsingian,Yinkeng,,25,a,FALSE,,32,TRUE,43.74,43.79,,,1
NA,34949,FALSE,,Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,,wangi,TRUE,,Claraia wangi,Pseudoclaraia wangi,Meishan,Changhsingian,Yinkeng,,25,b,FALSE,,32,TRUE,43.74,43.79,marl,,1
36523,NA,FALSE,"Yang Z. Y., Yin H. F., Wu S. B.,  Yang F. Q.,  Ding M. H. and Xu  G. R. X. 1987. Permian-Triassic Boundary Stratigraphy and Fauna of South China 1-379",Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,,wangi,TRUE,,Claraia wangi,Claraia wangi,Meishan,Changhsingian,Yinkeng,,25,b,FALSE,,32,TRUE,43.74,43.79,,,1
NA,688,FALSE,"Zhao J. K., Sheng J. Z., Yao Z.Q., Liang X.L., Chen C.Z., Rui L., Liao Z.T. 1981. The Changhsingian and the Permian-Triassic boundary in South China. Bulletin of the Nanjing Institute of Geology and Paleontology 2, 1-112.",Mollusca,Bivalvia,Pectinida,Pterinopectinidae,Claraia,,wangi,TRUE,,Claraia wangi,Claraia wangi,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,mudstone,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Chordata,Conodonta,Ozarkodinida,Gondolellidae,Clarkina,,carinata,TRUE,,Clarkina carinata,Neogondolella carinata,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,limestone,,1
NA,NA,TRUE,"Yin H., Zhang K., Tong J., Yang Z. and Wu S. 2001. The Global Stratotype Section and Point (GSSP) of the Permian-Triassic Boundary. Episodes, Vol. 24, no. 2.",Chordata,Conodonta,Ozarkodinida,Gondolellidae,Clarkina,,carinata,TRUE,,Clarkina carinata,Clarkina carinata,Meishan D,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,,,1
NA,81411,FALSE,"Wang, Y. 2013. Unpublished Data",Chordata,Conodonta,Ozarkodinida,Gondolellidae,Clarkina,,changxingensis,TRUE,,Clarkina changxingensis,Neogondolella changxingensis,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,limestone,,1
13055,34954,FALSE,"Yin, H. ""The Meishan section, candidate of the global stratotype section and point of Permian-Triassic boundary."" The Palaeozoic-Mesozoic boundary, Candidate of the Global Stratotype Section and Point of the Permian-Triassic Boundary (1996).",Chordata,Conodonta,Ozarkodinida,Gondolellidae,Clarkina,,changxingensis,TRUE,,Clarkina changxingensis,Clarkina changxingensis,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,clay,,1
NA,81772,FALSE,,Chordata,Conodonta,Ozarkodinida,Gondolellidae,Clarkina,,changxingensis,TRUE,,Clarkina changxingensis,Clarkina changxingensis,Meishan,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,claystone,,1
NA,82001,TRUE,"Zhang, K. X., X. L. Lai, J. N. Tong, and H. S. Jiang. ""Progresses on study of conodont sequence for the GSSP section at Meishan, Changxing, Zhejiang Province, South China."" Acta Palaeontologica Sinica 48, no. 3 (2009): 474-486.",Chordata,Conodonta,Ozarkodinida,Gondolellidae,Clarkina,,changxingensis,TRUE,,Clarkina changxingensis,Neogondolella changxingensis,Meishan D,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,claystone,,1
NA,NA,TRUE,"Zhang K, Jinnan Tong , G.R. Shi , Xulong Lai , Jianxin Yu.Weihong He , Yuanqiao Peng, Yali Jin 2007. Early Triassic conodont–palynological biostratigraphy of the Meishan D Section in Changxing, Zhejiang Province, South China. Palaeogeography, Palaeoclimatology, Palaeoecology 252 (2007) 4–23.",Chordata,Conodonta,Ozarkodinida,Gondolellidae,Clarkina,,changxingensis,TRUE,,Clarkina changxingensis,Clarkina changxingensis,Meishan D,Changhsingian,Yinkeng,,25,,FALSE,,32,TRUE,43.74,43.79,,,1
